hpi_type,frequency,level,place_name,place_id,yr,period,index_nsa
traditional,quarterly,State,New Jersey,NJ,1979,4,94.29
traditional,quarterly,State,New Jersey,NJ,1980,1,100
traditional,quarterly,State,New Jersey,NJ,1980,2,101.39
traditional,quarterly,State,New Jersey,NJ,1980,3,100.74
traditional,quarterly,State,New Jersey,NJ,1980,4,103.82
traditional,quarterly,State,New Jersey,NJ,1981,1,104.5
traditional,quarterly,State,New Jersey,NJ,1981,2,105.77
traditional,quarterly,State,New Jersey,NJ,1981,3,107.37
traditional,quarterly,State,New Jersey,NJ,1981,4,107.62
traditional,quarterly,State,New Jersey,NJ,1982,1,111.18
traditional,quarterly,State,New Jersey,NJ,1982,2,112.17
traditional,quarterly,State,New Jersey,NJ,1982,3,111.15
traditional,quarterly,State,New Jersey,NJ,1982,4,109.3
traditional,quarterly,State,New Jersey,NJ,1983,1,110.12
traditional,quarterly,State,New Jersey,NJ,1983,2,113.87
traditional,quarterly,State,New Jersey,NJ,1983,3,117.66
traditional,quarterly,State,New Jersey,NJ,1983,4,120.88
traditional,quarterly,State,New Jersey,NJ,1984,1,123.93
traditional,quarterly,State,New Jersey,NJ,1984,2,130.19
traditional,quarterly,State,New Jersey,NJ,1984,3,135.11
traditional,quarterly,State,New Jersey,NJ,1984,4,138.32
traditional,quarterly,State,New Jersey,NJ,1985,1,142.31
traditional,quarterly,State,New Jersey,NJ,1985,2,148.58
traditional,quarterly,State,New Jersey,NJ,1985,3,155.06
traditional,quarterly,State,New Jersey,NJ,1985,4,161.79
traditional,quarterly,State,New Jersey,NJ,1986,1,167.94
traditional,quarterly,State,New Jersey,NJ,1986,2,178.04
traditional,quarterly,State,New Jersey,NJ,1986,3,189.23
traditional,quarterly,State,New Jersey,NJ,1986,4,199.11
traditional,quarterly,State,New Jersey,NJ,1987,1,210.12
traditional,quarterly,State,New Jersey,NJ,1987,2,221.18
traditional,quarterly,State,New Jersey,NJ,1987,3,229.85
traditional,quarterly,State,New Jersey,NJ,1987,4,235
traditional,quarterly,State,New Jersey,NJ,1988,1,240.23
traditional,quarterly,State,New Jersey,NJ,1988,2,246.33
traditional,quarterly,State,New Jersey,NJ,1988,3,246.87
traditional,quarterly,State,New Jersey,NJ,1988,4,246.26
traditional,quarterly,State,New Jersey,NJ,1989,1,245.63
traditional,quarterly,State,New Jersey,NJ,1989,2,245.38
traditional,quarterly,State,New Jersey,NJ,1989,3,246.45
traditional,quarterly,State,New Jersey,NJ,1989,4,247.38
traditional,quarterly,State,New Jersey,NJ,1990,1,244.17
traditional,quarterly,State,New Jersey,NJ,1990,2,238.99
traditional,quarterly,State,New Jersey,NJ,1990,3,235.9
traditional,quarterly,State,New Jersey,NJ,1990,4,231.91
traditional,quarterly,State,New Jersey,NJ,1991,1,230.83
traditional,quarterly,State,New Jersey,NJ,1991,2,229.12
traditional,quarterly,State,New Jersey,NJ,1991,3,227.84
traditional,quarterly,State,New Jersey,NJ,1991,4,230.47
traditional,quarterly,State,New Jersey,NJ,1992,1,232.34
traditional,quarterly,State,New Jersey,NJ,1992,2,230.4
traditional,quarterly,State,New Jersey,NJ,1992,3,232.22
traditional,quarterly,State,New Jersey,NJ,1992,4,233.58
traditional,quarterly,State,New Jersey,NJ,1993,1,233.41
traditional,quarterly,State,New Jersey,NJ,1993,2,235.1
traditional,quarterly,State,New Jersey,NJ,1993,3,235.61
traditional,quarterly,State,New Jersey,NJ,1993,4,237.18
traditional,quarterly,State,New Jersey,NJ,1994,1,237.73
traditional,quarterly,State,New Jersey,NJ,1994,2,235.72
traditional,quarterly,State,New Jersey,NJ,1994,3,233.49
traditional,quarterly,State,New Jersey,NJ,1994,4,230.65
traditional,quarterly,State,New Jersey,NJ,1995,1,230.6
traditional,quarterly,State,New Jersey,NJ,1995,2,233.05
traditional,quarterly,State,New Jersey,NJ,1995,3,237.11
traditional,quarterly,State,New Jersey,NJ,1995,4,237.67
traditional,quarterly,State,New Jersey,NJ,1996,1,240.79
traditional,quarterly,State,New Jersey,NJ,1996,2,238.78
traditional,quarterly,State,New Jersey,NJ,1996,3,238.33
traditional,quarterly,State,New Jersey,NJ,1996,4,238.19
traditional,quarterly,State,New Jersey,NJ,1997,1,240.03
traditional,quarterly,State,New Jersey,NJ,1997,2,240.95
traditional,quarterly,State,New Jersey,NJ,1997,3,243.8
traditional,quarterly,State,New Jersey,NJ,1997,4,246.2
traditional,quarterly,State,New Jersey,NJ,1998,1,250.62
traditional,quarterly,State,New Jersey,NJ,1998,2,251.59
traditional,quarterly,State,New Jersey,NJ,1998,3,254.09
traditional,quarterly,State,New Jersey,NJ,1998,4,256.07
traditional,quarterly,State,New Jersey,NJ,1999,1,259.08
traditional,quarterly,State,New Jersey,NJ,1999,2,262.71
traditional,quarterly,State,New Jersey,NJ,1999,3,269.27
traditional,quarterly,State,New Jersey,NJ,1999,4,272.09
traditional,quarterly,State,New Jersey,NJ,2000,1,279.1
traditional,quarterly,State,New Jersey,NJ,2000,2,285.98
traditional,quarterly,State,New Jersey,NJ,2000,3,294.32
traditional,quarterly,State,New Jersey,NJ,2000,4,298.83
traditional,quarterly,State,New Jersey,NJ,2001,1,305.56
traditional,quarterly,State,New Jersey,NJ,2001,2,314.2
traditional,quarterly,State,New Jersey,NJ,2001,3,323.31
traditional,quarterly,State,New Jersey,NJ,2001,4,329.73
traditional,quarterly,State,New Jersey,NJ,2002,1,339.26
traditional,quarterly,State,New Jersey,NJ,2002,2,351.88
traditional,quarterly,State,New Jersey,NJ,2002,3,363.56
traditional,quarterly,State,New Jersey,NJ,2002,4,371.95
traditional,quarterly,State,New Jersey,NJ,2003,1,378.85
traditional,quarterly,State,New Jersey,NJ,2003,2,385.43
traditional,quarterly,State,New Jersey,NJ,2003,3,397.14
traditional,quarterly,State,New Jersey,NJ,2003,4,417.13
traditional,quarterly,State,New Jersey,NJ,2004,1,425.76
traditional,quarterly,State,New Jersey,NJ,2004,2,439.26
traditional,quarterly,State,New Jersey,NJ,2004,3,468.58
traditional,quarterly,State,New Jersey,NJ,2004,4,480.45
traditional,quarterly,State,New Jersey,NJ,2005,1,494.79
traditional,quarterly,State,New Jersey,NJ,2005,2,516.31
traditional,quarterly,State,New Jersey,NJ,2005,3,536.03
traditional,quarterly,State,New Jersey,NJ,2005,4,552.1
traditional,quarterly,State,New Jersey,NJ,2006,1,562.78
traditional,quarterly,State,New Jersey,NJ,2006,2,569.38
traditional,quarterly,State,New Jersey,NJ,2006,3,572.74
traditional,quarterly,State,New Jersey,NJ,2006,4,575.78
traditional,quarterly,State,New Jersey,NJ,2007,1,576.41
traditional,quarterly,State,New Jersey,NJ,2007,2,572.81
traditional,quarterly,State,New Jersey,NJ,2007,3,566.13
traditional,quarterly,State,New Jersey,NJ,2007,4,563.66
traditional,quarterly,State,New Jersey,NJ,2008,1,560.18
traditional,quarterly,State,New Jersey,NJ,2008,2,544.69
traditional,quarterly,State,New Jersey,NJ,2008,3,529.22
traditional,quarterly,State,New Jersey,NJ,2008,4,523.87
traditional,quarterly,State,New Jersey,NJ,2009,1,522.38
traditional,quarterly,State,New Jersey,NJ,2009,2,505.63
traditional,quarterly,State,New Jersey,NJ,2009,3,492.32
traditional,quarterly,State,New Jersey,NJ,2009,4,488.96
traditional,quarterly,State,New Jersey,NJ,2010,1,486
traditional,quarterly,State,New Jersey,NJ,2010,2,482.73
traditional,quarterly,State,New Jersey,NJ,2010,3,485.83
traditional,quarterly,State,New Jersey,NJ,2010,4,485.02
traditional,quarterly,State,New Jersey,NJ,2011,1,473.58
traditional,quarterly,State,New Jersey,NJ,2011,2,464.22
traditional,quarterly,State,New Jersey,NJ,2011,3,463.23
traditional,quarterly,State,New Jersey,NJ,2011,4,463.56
traditional,quarterly,State,New Jersey,NJ,2012,1,457.07
traditional,quarterly,State,New Jersey,NJ,2012,2,451.22
traditional,quarterly,State,New Jersey,NJ,2012,3,453.77
traditional,quarterly,State,New Jersey,NJ,2012,4,454.47
traditional,quarterly,State,New Jersey,NJ,2013,1,454.93
traditional,quarterly,State,New Jersey,NJ,2013,2,455.74
traditional,quarterly,State,New Jersey,NJ,2013,3,457.27
traditional,quarterly,State,New Jersey,NJ,2013,4,459.25
traditional,quarterly,State,New Jersey,NJ,2014,1,463.13
traditional,quarterly,State,New Jersey,NJ,2014,2,468.88
traditional,quarterly,State,New Jersey,NJ,2014,3,473.3
traditional,quarterly,State,New Jersey,NJ,2014,4,475.42
traditional,quarterly,State,New Jersey,NJ,2015,1,479.13
traditional,quarterly,State,New Jersey,NJ,2015,2,482.4
traditional,quarterly,State,New Jersey,NJ,2015,3,487.12
traditional,quarterly,State,New Jersey,NJ,2015,4,488.11
traditional,quarterly,State,New Mexico,NM,1975,1,55.95
traditional,quarterly,State,New Mexico,NM,1975,2,58.97
traditional,quarterly,State,New Mexico,NM,1975,3,58.93
traditional,quarterly,State,New Mexico,NM,1975,4,55.71
traditional,quarterly,State,New Mexico,NM,1976,1,59.74
traditional,quarterly,State,New Mexico,NM,1976,2,61.63
traditional,quarterly,State,New Mexico,NM,1976,3,63.65
traditional,quarterly,State,New Mexico,NM,1976,4,64.77
traditional,quarterly,State,New Mexico,NM,1977,1,69.64
traditional,quarterly,State,New Mexico,NM,1977,2,69.98
traditional,quarterly,State,New Mexico,NM,1977,3,73.06
traditional,quarterly,State,New Mexico,NM,1977,4,75.43
traditional,quarterly,State,New Mexico,NM,1978,1,76.39
traditional,quarterly,State,New Mexico,NM,1978,2,77.93
traditional,quarterly,State,New Mexico,NM,1978,3,81.21
traditional,quarterly,State,New Mexico,NM,1978,4,83.53
traditional,quarterly,State,New Mexico,NM,1979,1,88.75
traditional,quarterly,State,New Mexico,NM,1979,2,91.82
traditional,quarterly,State,New Mexico,NM,1979,3,93.93
traditional,quarterly,State,New Mexico,NM,1979,4,95.32
traditional,quarterly,State,New Mexico,NM,1980,1,100
traditional,quarterly,State,New Mexico,NM,1980,2,96.5
traditional,quarterly,State,New Mexico,NM,1980,3,99.33
traditional,quarterly,State,New Mexico,NM,1980,4,104.91
traditional,quarterly,State,New Mexico,NM,1981,1,102.36
traditional,quarterly,State,New Mexico,NM,1981,2,112.08
traditional,quarterly,State,New Mexico,NM,1981,3,115.1
traditional,quarterly,State,New Mexico,NM,1981,4,117.94
traditional,quarterly,State,New Mexico,NM,1982,1,121.44
traditional,quarterly,State,New Mexico,NM,1982,2,124.46
traditional,quarterly,State,New Mexico,NM,1982,3,130.98
traditional,quarterly,State,New Mexico,NM,1982,4,123.95
traditional,quarterly,State,New Mexico,NM,1983,1,130.88
traditional,quarterly,State,New Mexico,NM,1983,2,122.32
traditional,quarterly,State,New Mexico,NM,1983,3,123.35
traditional,quarterly,State,New Mexico,NM,1983,4,125.54
traditional,quarterly,State,New Mexico,NM,1984,1,124.32
traditional,quarterly,State,New Mexico,NM,1984,2,121.18
traditional,quarterly,State,New Mexico,NM,1984,3,126.15
traditional,quarterly,State,New Mexico,NM,1984,4,127.09
traditional,quarterly,State,New Mexico,NM,1985,1,125.86
traditional,quarterly,State,New Mexico,NM,1985,2,126.51
traditional,quarterly,State,New Mexico,NM,1985,3,128.14
traditional,quarterly,State,New Mexico,NM,1985,4,128.28
traditional,quarterly,State,New Mexico,NM,1986,1,130.23
traditional,quarterly,State,New Mexico,NM,1986,2,132.68
traditional,quarterly,State,New Mexico,NM,1986,3,132.02
traditional,quarterly,State,New Mexico,NM,1986,4,132.99
traditional,quarterly,State,New Mexico,NM,1987,1,134.56
traditional,quarterly,State,New Mexico,NM,1987,2,133.64
traditional,quarterly,State,New Mexico,NM,1987,3,132.04
traditional,quarterly,State,New Mexico,NM,1987,4,131.01
traditional,quarterly,State,New Mexico,NM,1988,1,130.93
traditional,quarterly,State,New Mexico,NM,1988,2,130
traditional,quarterly,State,New Mexico,NM,1988,3,131.44
traditional,quarterly,State,New Mexico,NM,1988,4,129.76
traditional,quarterly,State,New Mexico,NM,1989,1,130.53
traditional,quarterly,State,New Mexico,NM,1989,2,130.99
traditional,quarterly,State,New Mexico,NM,1989,3,133.41
traditional,quarterly,State,New Mexico,NM,1989,4,135.16
traditional,quarterly,State,New Mexico,NM,1990,1,132.57
traditional,quarterly,State,New Mexico,NM,1990,2,133.27
traditional,quarterly,State,New Mexico,NM,1990,3,134.89
traditional,quarterly,State,New Mexico,NM,1990,4,135
traditional,quarterly,State,New Mexico,NM,1991,1,135.93
traditional,quarterly,State,New Mexico,NM,1991,2,137.5
traditional,quarterly,State,New Mexico,NM,1991,3,138.13
traditional,quarterly,State,New Mexico,NM,1991,4,140.25
traditional,quarterly,State,New Mexico,NM,1992,1,143.93
traditional,quarterly,State,New Mexico,NM,1992,2,144.68
traditional,quarterly,State,New Mexico,NM,1992,3,145.55
traditional,quarterly,State,New Mexico,NM,1992,4,147.9
traditional,quarterly,State,New Mexico,NM,1993,1,149.6
traditional,quarterly,State,New Mexico,NM,1993,2,153.35
traditional,quarterly,State,New Mexico,NM,1993,3,156.29
traditional,quarterly,State,New Mexico,NM,1993,4,159.18
traditional,quarterly,State,New Mexico,NM,1994,1,164.23
traditional,quarterly,State,New Mexico,NM,1994,2,169.1
traditional,quarterly,State,New Mexico,NM,1994,3,172.83
traditional,quarterly,State,New Mexico,NM,1994,4,175.47
traditional,quarterly,State,New Mexico,NM,1995,1,176.54
traditional,quarterly,State,New Mexico,NM,1995,2,181.11
traditional,quarterly,State,New Mexico,NM,1995,3,184.47
traditional,quarterly,State,New Mexico,NM,1995,4,185.9
traditional,quarterly,State,New Mexico,NM,1996,1,186.87
traditional,quarterly,State,New Mexico,NM,1996,2,186.78
traditional,quarterly,State,New Mexico,NM,1996,3,186.32
traditional,quarterly,State,New Mexico,NM,1996,4,187.46
traditional,quarterly,State,New Mexico,NM,1997,1,188.47
traditional,quarterly,State,New Mexico,NM,1997,2,189.81
traditional,quarterly,State,New Mexico,NM,1997,3,190.73
traditional,quarterly,State,New Mexico,NM,1997,4,192.57
traditional,quarterly,State,New Mexico,NM,1998,1,193.67
traditional,quarterly,State,New Mexico,NM,1998,2,193.78
traditional,quarterly,State,New Mexico,NM,1998,3,195.28
traditional,quarterly,State,New Mexico,NM,1998,4,197.37
traditional,quarterly,State,New Mexico,NM,1999,1,197.61
traditional,quarterly,State,New Mexico,NM,1999,2,197.42
traditional,quarterly,State,New Mexico,NM,1999,3,196.92
traditional,quarterly,State,New Mexico,NM,1999,4,197.77
traditional,quarterly,State,New Mexico,NM,2000,1,198.07
traditional,quarterly,State,New Mexico,NM,2000,2,198.87
traditional,quarterly,State,New Mexico,NM,2000,3,200.11
traditional,quarterly,State,New Mexico,NM,2000,4,201.26
traditional,quarterly,State,New Mexico,NM,2001,1,206.05
traditional,quarterly,State,New Mexico,NM,2001,2,207.52
traditional,quarterly,State,New Mexico,NM,2001,3,208.87
traditional,quarterly,State,New Mexico,NM,2001,4,210.44
traditional,quarterly,State,New Mexico,NM,2002,1,211.41
traditional,quarterly,State,New Mexico,NM,2002,2,214.38
traditional,quarterly,State,New Mexico,NM,2002,3,217.62
traditional,quarterly,State,New Mexico,NM,2002,4,219.59
traditional,quarterly,State,New Mexico,NM,2003,1,222.26
traditional,quarterly,State,New Mexico,NM,2003,2,224.79
traditional,quarterly,State,New Mexico,NM,2003,3,227.51
traditional,quarterly,State,New Mexico,NM,2003,4,232.53
traditional,quarterly,State,New Mexico,NM,2004,1,234.99
traditional,quarterly,State,New Mexico,NM,2004,2,240.04
traditional,quarterly,State,New Mexico,NM,2004,3,246.4
traditional,quarterly,State,New Mexico,NM,2004,4,251.4
traditional,quarterly,State,New Mexico,NM,2005,1,256.47
traditional,quarterly,State,New Mexico,NM,2005,2,267.83
traditional,quarterly,State,New Mexico,NM,2005,3,278.34
traditional,quarterly,State,New Mexico,NM,2005,4,286.35
traditional,quarterly,State,New Mexico,NM,2006,1,294.89
traditional,quarterly,State,New Mexico,NM,2006,2,305.5
traditional,quarterly,State,New Mexico,NM,2006,3,313.33
traditional,quarterly,State,New Mexico,NM,2006,4,320.31
traditional,quarterly,State,New Mexico,NM,2007,1,325.67
traditional,quarterly,State,New Mexico,NM,2007,2,327.92
traditional,quarterly,State,New Mexico,NM,2007,3,328.74
traditional,quarterly,State,New Mexico,NM,2007,4,329.85
traditional,quarterly,State,New Mexico,NM,2008,1,331.25
traditional,quarterly,State,New Mexico,NM,2008,2,326.85
traditional,quarterly,State,New Mexico,NM,2008,3,319.31
traditional,quarterly,State,New Mexico,NM,2008,4,318.35
traditional,quarterly,State,New Mexico,NM,2009,1,321.1
traditional,quarterly,State,New Mexico,NM,2009,2,312.4
traditional,quarterly,State,New Mexico,NM,2009,3,305.78
traditional,quarterly,State,New Mexico,NM,2009,4,303.26
traditional,quarterly,State,New Mexico,NM,2010,1,302.34
traditional,quarterly,State,New Mexico,NM,2010,2,297.46
traditional,quarterly,State,New Mexico,NM,2010,3,299.2
traditional,quarterly,State,New Mexico,NM,2010,4,296.46
traditional,quarterly,State,New Mexico,NM,2011,1,288.69
traditional,quarterly,State,New Mexico,NM,2011,2,283.05
traditional,quarterly,State,New Mexico,NM,2011,3,284.89
traditional,quarterly,State,New Mexico,NM,2011,4,285.48
traditional,quarterly,State,New Mexico,NM,2012,1,281
traditional,quarterly,State,New Mexico,NM,2012,2,278.92
traditional,quarterly,State,New Mexico,NM,2012,3,281.2
traditional,quarterly,State,New Mexico,NM,2012,4,281.57
traditional,quarterly,State,New Mexico,NM,2013,1,283.3
traditional,quarterly,State,New Mexico,NM,2013,2,283
traditional,quarterly,State,New Mexico,NM,2013,3,282.85
traditional,quarterly,State,New Mexico,NM,2013,4,284.76
traditional,quarterly,State,New Mexico,NM,2014,1,283.42
traditional,quarterly,State,New Mexico,NM,2014,2,285.61
traditional,quarterly,State,New Mexico,NM,2014,3,289.27
traditional,quarterly,State,New Mexico,NM,2014,4,290.56
traditional,quarterly,State,New Mexico,NM,2015,1,291.32
traditional,quarterly,State,New Mexico,NM,2015,2,293.37
traditional,quarterly,State,New Mexico,NM,2015,3,296.95
traditional,quarterly,State,New Mexico,NM,2015,4,295.67
traditional,quarterly,State,Nevada,NV,1975,1,49.73
traditional,quarterly,State,Nevada,NV,1975,2,50.35
traditional,quarterly,State,Nevada,NV,1975,3,53.25
traditional,quarterly,State,Nevada,NV,1975,4,56.36
traditional,quarterly,State,Nevada,NV,1976,1,58.19
traditional,quarterly,State,Nevada,NV,1976,2,57.32
traditional,quarterly,State,Nevada,NV,1976,3,58.7
traditional,quarterly,State,Nevada,NV,1976,4,61.81
traditional,quarterly,State,Nevada,NV,1977,1,63.38
traditional,quarterly,State,Nevada,NV,1977,2,65.61
traditional,quarterly,State,Nevada,NV,1977,3,69.45
traditional,quarterly,State,Nevada,NV,1977,4,74.4
traditional,quarterly,State,Nevada,NV,1978,1,75.69
traditional,quarterly,State,Nevada,NV,1978,2,80.94
traditional,quarterly,State,Nevada,NV,1978,3,85.63
traditional,quarterly,State,Nevada,NV,1978,4,88.14
traditional,quarterly,State,Nevada,NV,1979,1,93.01
traditional,quarterly,State,Nevada,NV,1979,2,97.73
