hpi_type,frequency,level,place_name,place_id,yr,period,index_nsa,,
traditional,quarterly,State,Illinois,IL,2011,3,148.44,,
traditional,quarterly,State,Illinois,IL,2011,4,142.79,,
traditional,quarterly,State,Illinois,IL,2012,1,139.37,,
traditional,quarterly,State,Illinois,IL,2012,2,145.17,,
traditional,quarterly,State,Illinois,IL,2012,3,146.02,,
traditional,quarterly,State,Illinois,IL,2012,4,142.88,,
traditional,quarterly,State,Illinois,IL,2013,1,142.36,,
traditional,quarterly,State,Illinois,IL,2013,2,151.41,,
traditional,quarterly,State,Illinois,IL,2013,3,154.14,,
traditional,quarterly,State,Illinois,IL,2013,4,151.82,,
traditional,quarterly,State,Illinois,IL,2014,1,149.8,,
traditional,quarterly,State,Illinois,IL,2014,2,158.35,,
traditional,quarterly,State,Illinois,IL,2014,3,161.86,,
traditional,quarterly,State,Illinois,IL,2014,4,158.46,,
traditional,quarterly,State,Illinois,IL,2015,1,157.3,,
traditional,quarterly,State,Illinois,IL,2015,2,166.04,,
traditional,quarterly,State,Illinois,IL,2015,3,167.68,,
traditional,quarterly,State,Illinois,IL,2015,4,165.01,,
traditional,quarterly,State,Indiana,IN,1991,1,100,,
traditional,quarterly,State,Indiana,IN,1991,2,100.71,,
traditional,quarterly,State,Indiana,IN,1991,3,101.19,,
traditional,quarterly,State,Indiana,IN,1991,4,101.87,,
traditional,quarterly,State,Indiana,IN,1992,1,102.71,,
traditional,quarterly,State,Indiana,IN,1992,2,104.55,,
traditional,quarterly,State,Indiana,IN,1992,3,105.79,,
traditional,quarterly,State,Indiana,IN,1992,4,106.45,,
traditional,quarterly,State,Indiana,IN,1993,1,106.71,,
traditional,quarterly,State,Indiana,IN,1993,2,109.4,,
traditional,quarterly,State,Indiana,IN,1993,3,110.46,,
traditional,quarterly,State,Indiana,IN,1993,4,112.46,,
traditional,quarterly,State,Indiana,IN,1994,1,113.33,,
traditional,quarterly,State,Indiana,IN,1994,2,115.53,,
traditional,quarterly,State,Indiana,IN,1994,3,116.32,,
traditional,quarterly,State,Indiana,IN,1994,4,117.53,,
traditional,quarterly,State,Indiana,IN,1995,1,119.13,,
traditional,quarterly,State,Indiana,IN,1995,2,121.23,,
traditional,quarterly,State,Indiana,IN,1995,3,122.94,,
traditional,quarterly,State,Indiana,IN,1995,4,124.13,,
traditional,quarterly,State,Indiana,IN,1996,1,125.06,,
traditional,quarterly,State,Indiana,IN,1996,2,127.58,,
traditional,quarterly,State,Indiana,IN,1996,3,128.48,,
traditional,quarterly,State,Indiana,IN,1996,4,129.36,,
traditional,quarterly,State,Indiana,IN,1997,1,130.09,,
traditional,quarterly,State,Indiana,IN,1997,2,132.55,,
traditional,quarterly,State,Indiana,IN,1997,3,132.6,,
traditional,quarterly,State,Indiana,IN,1997,4,133.26,,
traditional,quarterly,State,Indiana,IN,1998,1,133.99,,
traditional,quarterly,State,Indiana,IN,1998,2,135.98,,
traditional,quarterly,State,Indiana,IN,1998,3,136.94,,
traditional,quarterly,State,Indiana,IN,1998,4,138.09,,
traditional,quarterly,State,Indiana,IN,1999,1,139.58,,
traditional,quarterly,State,Indiana,IN,1999,2,141.86,,
traditional,quarterly,State,Indiana,IN,1999,3,143.5,,
traditional,quarterly,State,Indiana,IN,1999,4,143.69,,
traditional,quarterly,State,Indiana,IN,2000,1,145.5,,
traditional,quarterly,State,Indiana,IN,2000,2,146.13,,
traditional,quarterly,State,Indiana,IN,2000,3,148.12,,
traditional,quarterly,State,Indiana,IN,2000,4,148.42,,
traditional,quarterly,State,Indiana,IN,2001,1,148.65,,
traditional,quarterly,State,Indiana,IN,2001,2,150.34,,
traditional,quarterly,State,Indiana,IN,2001,3,151.18,,
traditional,quarterly,State,Indiana,IN,2001,4,152.37,,
traditional,quarterly,State,Indiana,IN,2002,1,151.75,,
traditional,quarterly,State,Indiana,IN,2002,2,153.76,,
traditional,quarterly,State,Indiana,IN,2002,3,154.13,,
traditional,quarterly,State,Indiana,IN,2002,4,153.65,,
traditional,quarterly,State,Indiana,IN,2003,1,154.35,,
traditional,quarterly,State,Indiana,IN,2003,2,156.32,,
traditional,quarterly,State,Indiana,IN,2003,3,157.48,,
traditional,quarterly,State,Indiana,IN,2003,4,157.28,,
traditional,quarterly,State,Indiana,IN,2004,1,156.82,,
traditional,quarterly,State,Indiana,IN,2004,2,160.49,,
traditional,quarterly,State,Indiana,IN,2004,3,161.64,,
traditional,quarterly,State,Indiana,IN,2004,4,160.94,,
traditional,quarterly,State,Indiana,IN,2005,1,162.33,,
traditional,quarterly,State,Indiana,IN,2005,2,164.26,,
traditional,quarterly,State,Indiana,IN,2005,3,165.26,,
traditional,quarterly,State,Indiana,IN,2005,4,165.13,,
traditional,quarterly,State,Indiana,IN,2006,1,163.89,,
traditional,quarterly,State,Indiana,IN,2006,2,166.76,,
traditional,quarterly,State,Indiana,IN,2006,3,167.25,,
traditional,quarterly,State,Indiana,IN,2006,4,166.01,,
traditional,quarterly,State,Indiana,IN,2007,1,165.43,,
traditional,quarterly,State,Indiana,IN,2007,2,169.09,,
traditional,quarterly,State,Indiana,IN,2007,3,169.41,,
traditional,quarterly,State,Indiana,IN,2007,4,163.59,,
traditional,quarterly,State,Indiana,IN,2008,1,161,,
traditional,quarterly,State,Indiana,IN,2008,2,162.16,,
traditional,quarterly,State,Indiana,IN,2008,3,162.11,,
traditional,quarterly,State,Indiana,IN,2008,4,152.95,,
traditional,quarterly,State,Indiana,IN,2009,1,149.09,,
traditional,quarterly,State,Indiana,IN,2009,2,154.78,,
traditional,quarterly,State,Indiana,IN,2009,3,155.43,,
traditional,quarterly,State,Indiana,IN,2009,4,153.84,,
traditional,quarterly,State,Indiana,IN,2010,1,149.93,,
traditional,quarterly,State,Indiana,IN,2010,2,156.14,,
traditional,quarterly,State,Indiana,IN,2010,3,152.14,,
traditional,quarterly,State,Indiana,IN,2010,4,150.81,,
traditional,quarterly,State,Indiana,IN,2011,1,147.26,,
traditional,quarterly,State,Indiana,IN,2011,2,149.94,,
traditional,quarterly,State,Indiana,IN,2011,3,151.19,,
traditional,quarterly,State,Indiana,IN,2011,4,148.96,,
traditional,quarterly,State,Indiana,IN,2012,1,147.68,,
traditional,quarterly,State,Indiana,IN,2012,2,154.21,,
traditional,quarterly,State,Indiana,IN,2012,3,154.53,,
traditional,quarterly,State,Indiana,IN,2012,4,153.34,,
traditional,quarterly,State,Indiana,IN,2013,1,152.84,,
traditional,quarterly,State,Indiana,IN,2013,2,159.45,,
traditional,quarterly,State,Indiana,IN,2013,3,161.98,,
traditional,quarterly,State,Indiana,IN,2013,4,160.24,,
traditional,quarterly,State,Indiana,IN,2014,1,159.36,,
traditional,quarterly,State,Indiana,IN,2014,2,165.13,,
traditional,quarterly,State,Indiana,IN,2014,3,167.41,,
traditional,quarterly,State,Indiana,IN,2014,4,166.44,,
traditional,quarterly,State,Indiana,IN,2015,1,165.79,,
traditional,quarterly,State,Indiana,IN,2015,2,171.41,,
traditional,quarterly,State,Indiana,IN,2015,3,174.3,,
traditional,quarterly,State,Indiana,IN,2015,4,173.42,,
traditional,quarterly,State,Kansas,KS,1991,1,100,,
traditional,quarterly,State,Kansas,KS,1991,2,99.45,,
traditional,quarterly,State,Kansas,KS,1991,3,99.31,,
traditional,quarterly,State,Kansas,KS,1991,4,100.53,,
traditional,quarterly,State,Kansas,KS,1992,1,101.34,,
traditional,quarterly,State,Kansas,KS,1992,2,102.07,,
traditional,quarterly,State,Kansas,KS,1992,3,103.2,,
traditional,quarterly,State,Kansas,KS,1992,4,103.49,,
traditional,quarterly,State,Kansas,KS,1993,1,104.12,,
traditional,quarterly,State,Kansas,KS,1993,2,106.17,,
traditional,quarterly,State,Kansas,KS,1993,3,108.15,,
traditional,quarterly,State,Kansas,KS,1993,4,109.57,,
traditional,quarterly,State,Kansas,KS,1994,1,111.28,,
traditional,quarterly,State,Kansas,KS,1994,2,113.46,,
traditional,quarterly,State,Kansas,KS,1994,3,114.81,,
traditional,quarterly,State,Kansas,KS,1994,4,115.46,,
traditional,quarterly,State,Kansas,KS,1995,1,116.9,,
traditional,quarterly,State,Kansas,KS,1995,2,119.22,,
traditional,quarterly,State,Kansas,KS,1995,3,120.94,,
traditional,quarterly,State,Kansas,KS,1995,4,121.85,,
traditional,quarterly,State,Kansas,KS,1996,1,123.47,,
traditional,quarterly,State,Kansas,KS,1996,2,125.08,,
traditional,quarterly,State,Kansas,KS,1996,3,125.8,,
traditional,quarterly,State,Kansas,KS,1996,4,125.55,,
traditional,quarterly,State,Kansas,KS,1997,1,126.54,,
traditional,quarterly,State,Kansas,KS,1997,2,129.17,,
traditional,quarterly,State,Kansas,KS,1997,3,131.35,,
traditional,quarterly,State,Kansas,KS,1997,4,132.1,,
traditional,quarterly,State,Kansas,KS,1998,1,134.71,,
traditional,quarterly,State,Kansas,KS,1998,2,136.7,,
traditional,quarterly,State,Kansas,KS,1998,3,138.78,,
traditional,quarterly,State,Kansas,KS,1998,4,141.62,,
traditional,quarterly,State,Kansas,KS,1999,1,143.53,,
traditional,quarterly,State,Kansas,KS,1999,2,146.14,,
traditional,quarterly,State,Kansas,KS,1999,3,147.88,,
traditional,quarterly,State,Kansas,KS,1999,4,148.39,,
traditional,quarterly,State,Kansas,KS,2000,1,150.27,,
traditional,quarterly,State,Kansas,KS,2000,2,154.35,,
traditional,quarterly,State,Kansas,KS,2000,3,155.14,,
traditional,quarterly,State,Kansas,KS,2000,4,155.74,,
traditional,quarterly,State,Kansas,KS,2001,1,156.98,,
traditional,quarterly,State,Kansas,KS,2001,2,160.53,,
traditional,quarterly,State,Kansas,KS,2001,3,162.89,,
traditional,quarterly,State,Kansas,KS,2001,4,164.3,,
traditional,quarterly,State,Kansas,KS,2002,1,164.97,,
traditional,quarterly,State,Kansas,KS,2002,2,167.41,,
traditional,quarterly,State,Kansas,KS,2002,3,169.08,,
traditional,quarterly,State,Kansas,KS,2002,4,169.29,,
traditional,quarterly,State,Kansas,KS,2003,1,170.31,,
traditional,quarterly,State,Kansas,KS,2003,2,173.34,,
traditional,quarterly,State,Kansas,KS,2003,3,175.26,,
traditional,quarterly,State,Kansas,KS,2003,4,175.56,,
traditional,quarterly,State,Kansas,KS,2004,1,176.51,,
traditional,quarterly,State,Kansas,KS,2004,2,181.5,,
traditional,quarterly,State,Kansas,KS,2004,3,181.3,,
traditional,quarterly,State,Kansas,KS,2004,4,181.38,,
traditional,quarterly,State,Kansas,KS,2005,1,182.86,,
traditional,quarterly,State,Kansas,KS,2005,2,186.77,,
traditional,quarterly,State,Kansas,KS,2005,3,188.08,,
traditional,quarterly,State,Kansas,KS,2005,4,187.9,,
traditional,quarterly,State,Kansas,KS,2006,1,189.77,,
traditional,quarterly,State,Kansas,KS,2006,2,193.46,,
traditional,quarterly,State,Kansas,KS,2006,3,195.59,,
traditional,quarterly,State,Kansas,KS,2006,4,194.27,,
traditional,quarterly,State,Kansas,KS,2007,1,193.36,,
traditional,quarterly,State,Kansas,KS,2007,2,199.21,,
traditional,quarterly,State,Kansas,KS,2007,3,199.51,,
traditional,quarterly,State,Kansas,KS,2007,4,197.05,,
traditional,quarterly,State,Kansas,KS,2008,1,195.26,,
traditional,quarterly,State,Kansas,KS,2008,2,199.48,,
traditional,quarterly,State,Kansas,KS,2008,3,200.11,,
traditional,quarterly,State,Kansas,KS,2008,4,192.25,,
traditional,quarterly,State,Kansas,KS,2009,1,192.47,,
traditional,quarterly,State,Kansas,KS,2009,2,195.11,,
traditional,quarterly,State,Kansas,KS,2009,3,195.28,,
traditional,quarterly,State,Kansas,KS,2009,4,196.42,,
traditional,quarterly,State,Kansas,KS,2010,1,191.35,,
traditional,quarterly,State,Kansas,KS,2010,2,195.99,,
traditional,quarterly,State,Kansas,KS,2010,3,189.49,,
traditional,quarterly,State,Kansas,KS,2010,4,186.69,,
traditional,quarterly,State,Kansas,KS,2011,1,182.2,,
traditional,quarterly,State,Kansas,KS,2011,2,184.36,,
traditional,quarterly,State,Kansas,KS,2011,3,184.78,,
traditional,quarterly,State,Kansas,KS,2011,4,184.59,,
traditional,quarterly,State,Kansas,KS,2012,1,182.41,,
traditional,quarterly,State,Kansas,KS,2012,2,188.25,,
traditional,quarterly,State,Kansas,KS,2012,3,190.92,,
traditional,quarterly,State,Kansas,KS,2012,4,187.55,,
traditional,quarterly,State,Kansas,KS,2013,1,187.4,,
traditional,quarterly,State,Kansas,KS,2013,2,194.37,,
traditional,quarterly,State,Kansas,KS,2013,3,195.16,,
traditional,quarterly,State,Kansas,KS,2013,4,192.61,,
traditional,quarterly,State,Kansas,KS,2014,1,196.71,,
traditional,quarterly,State,Kansas,KS,2014,2,202.25,,
traditional,quarterly,State,Kansas,KS,2014,3,202.3,,
traditional,quarterly,State,Kansas,KS,2014,4,202.45,,
traditional,quarterly,State,Kansas,KS,2015,1,203.93,,
traditional,quarterly,State,Kansas,KS,2015,2,208.9,,
traditional,quarterly,State,Kansas,KS,2015,3,211.7,,
traditional,quarterly,State,Kansas,KS,2015,4,212.07,,
traditional,quarterly,State,Kentucky,KY,1991,1,100,,
traditional,quarterly,State,Kentucky,KY,1991,2,100.74,,
traditional,quarterly,State,Kentucky,KY,1991,3,100.29,,
traditional,quarterly,State,Kentucky,KY,1991,4,101.66,,
traditional,quarterly,State,Kentucky,KY,1992,1,102.38,,
traditional,quarterly,State,Kentucky,KY,1992,2,102.99,,
traditional,quarterly,State,Kentucky,KY,1992,3,104.6,,
traditional,quarterly,State,Kentucky,KY,1992,4,106.2,,
traditional,quarterly,State,Kentucky,KY,1993,1,106.55,,
traditional,quarterly,State,Kentucky,KY,1993,2,108.88,,
traditional,quarterly,State,Kentucky,KY,1993,3,110.16,,
traditional,quarterly,State,Kentucky,KY,1993,4,111.03,,
traditional,quarterly,State,Kentucky,KY,1994,1,113.52,,
traditional,quarterly,State,Kentucky,KY,1994,2,115.5,,
traditional,quarterly,State,Kentucky,KY,1994,3,116.89,,
traditional,quarterly,State,Kentucky,KY,1994,4,117.37,,
traditional,quarterly,State,Kentucky,KY,1995,1,118.56,,
traditional,quarterly,State,Kentucky,KY,1995,2,120.97,,
traditional,quarterly,State,Kentucky,KY,1995,3,122.28,,
traditional,quarterly,State,Kentucky,KY,1995,4,124.14,,
traditional,quarterly,State,Kentucky,KY,1996,1,124.22,,
traditional,quarterly,State,Kentucky,KY,1996,2,126.53,,
traditional,quarterly,State,Kentucky,KY,1996,3,127.71,,
traditional,quarterly,State,Kentucky,KY,1996,4,128.51,,
traditional,quarterly,State,Kentucky,KY,1997,1,130.12,,
traditional,quarterly,State,Kentucky,KY,1997,2,131.5,,
traditional,quarterly,State,Kentucky,KY,1997,3,133.18,,
traditional,quarterly,State,Kentucky,KY,1997,4,133.27,,
traditional,quarterly,State,Kentucky,KY,1998,1,134.11,,
traditional,quarterly,State,Kentucky,KY,1998,2,136.79,,
traditional,quarterly,State,Kentucky,KY,1998,3,137.86,,
traditional,quarterly,State,Kentucky,KY,1998,4,139.21,,
traditional,quarterly,State,Kentucky,KY,1999,1,141.32,,
traditional,quarterly,State,Kentucky,KY,1999,2,144.19,,
traditional,quarterly,State,Kentucky,KY,1999,3,146.18,,
traditional,quarterly,State,Kentucky,KY,1999,4,147.04,,
traditional,quarterly,State,Kentucky,KY,2000,1,149.69,,
traditional,quarterly,State,Kentucky,KY,2000,2,150.83,,
traditional,quarterly,State,Kentucky,KY,2000,3,152.51,,
traditional,quarterly,State,Kentucky,KY,2000,4,153.6,,
traditional,quarterly,State,Kentucky,KY,2001,1,153.91,,
traditional,quarterly,State,Kentucky,KY,2001,2,156.37,,
traditional,quarterly,State,Kentucky,KY,2001,3,157.29,,
traditional,quarterly,State,Kentucky,KY,2001,4,159.05,,
traditional,quarterly,State,Kentucky,KY,2002,1,159.14,,
traditional,quarterly,State,Kentucky,KY,2002,2,162.07,,
traditional,quarterly,State,Kentucky,KY,2002,3,162.07,,
traditional,quarterly,State,Kentucky,KY,2002,4,164.15,,
traditional,quarterly,State,Kentucky,KY,2003,1,164.82,,
traditional,quarterly,State,Kentucky,KY,2003,2,167.17,,
traditional,quarterly,State,Kentucky,KY,2003,3,170,,
traditional,quarterly,State,Kentucky,KY,2003,4,171.1,,
traditional,quarterly,State,Kentucky,KY,2004,1,171.78,,
traditional,quarterly,State,Kentucky,KY,2004,2,174.53,,
traditional,quarterly,State,Kentucky,KY,2004,3,176.64,,
traditional,quarterly,State,Kentucky,KY,2004,4,178.79,,
traditional,quarterly,State,Kentucky,KY,2005,1,178.64,,
traditional,quarterly,State,Kentucky,KY,2005,2,181.17,,
traditional,quarterly,State,Kentucky,KY,2005,3,184.13,,
traditional,quarterly,State,Kentucky,KY,2005,4,184.83,,
traditional,quarterly,State,Kentucky,KY,2006,1,186.1,,
traditional,quarterly,State,Kentucky,KY,2006,2,188.13,,
traditional,quarterly,State,Kentucky,KY,2006,3,188.85,,
traditional,quarterly,State,Kentucky,KY,2006,4,188.19,,
traditional,quarterly,State,Kentucky,KY,2007,1,188.08,,
traditional,quarterly,State,Kentucky,KY,2007,2,190.08,,
traditional,quarterly,State,Kentucky,KY,2007,3,189.3,,
traditional,quarterly,State,Kentucky,KY,2007,4,186.88,,
traditional,quarterly,State,Kentucky,KY,2008,1,183.75,,
traditional,quarterly,State,Kentucky,KY,2008,2,185.05,,
traditional,quarterly,State,Kentucky,KY,2008,3,184.15,,
traditional,quarterly,State,Kentucky,KY,2008,4,178.07,,
traditional,quarterly,State,Kentucky,KY,2009,1,175.08,,
traditional,quarterly,State,Kentucky,KY,2009,2,178.44,,
traditional,quarterly,State,Kentucky,KY,2009,3,179.56,,
traditional,quarterly,State,Kentucky,KY,2009,4,179.06,,
traditional,quarterly,State,Kentucky,KY,2010,1,173.89,,
traditional,quarterly,State,Kentucky,KY,2010,2,178.7,,
traditional,quarterly,State,Kentucky,KY,2010,3,173.07,,
traditional,quarterly,State,Kentucky,KY,2010,4,172.27,,
traditional,quarterly,State,Kentucky,KY,2011,1,165.85,,
traditional,quarterly,State,Kentucky,KY,2011,2,168.94,,
traditional,quarterly,State,Kentucky,KY,2011,3,168.46,,
traditional,quarterly,State,Kentucky,KY,2011,4,166.77,,
traditional,quarterly,State,Kentucky,KY,2012,1,166.26,,
traditional,quarterly,State,Kentucky,KY,2012,2,172.34,,
traditional,quarterly,State,Kentucky,KY,2012,3,171.57,,
traditional,quarterly,State,Kentucky,KY,2012,4,171.01,,
traditional,quarterly,State,Kentucky,KY,2013,1,171.47,,
traditional,quarterly,State,Kentucky,KY,2013,2,175.99,,
traditional,quarterly,State,Kentucky,KY,2013,3,179.43,,
traditional,quarterly,State,Kentucky,KY,2013,4,175.54,,
traditional,quarterly,State,Kentucky,KY,2014,1,174.02,,
traditional,quarterly,State,Kentucky,KY,2014,2,182.88,,
traditional,quarterly,State,Kentucky,KY,2014,3,184.04,,
traditional,quarterly,State,Kentucky,KY,2014,4,183.71,,
traditional,quarterly,State,Kentucky,KY,2015,1,183.28,,
traditional,quarterly,State,Kentucky,KY,2015,2,191.28,,
traditional,quarterly,State,Kentucky,KY,2015,3,192.73,,
traditional,quarterly,State,Kentucky,KY,2015,4,195.09,,
traditional,quarterly,State,Louisiana,LA,1991,1,100,,
traditional,quarterly,State,Louisiana,LA,1991,2,101.36,,
traditional,quarterly,State,Louisiana,LA,1991,3,103,,
traditional,quarterly,State,Louisiana,LA,1991,4,103.99,,
traditional,quarterly,State,Louisiana,LA,1992,1,105.09,,
traditional,quarterly,State,Louisiana,LA,1992,2,106.3,,
traditional,quarterly,State,Louisiana,LA,1992,3,107.42,,
traditional,quarterly,State,Louisiana,LA,1992,4,109.1,,
traditional,quarterly,State,Louisiana,LA,1993,1,109.57,,
traditional,quarterly,State,Louisiana,LA,1993,2,112.18,,
traditional,quarterly,State,Louisiana,LA,1993,3,114.23,,
traditional,quarterly,State,Louisiana,LA,1993,4,116.46,,
traditional,quarterly,State,Louisiana,LA,1994,1,117.77,,
traditional,quarterly,State,Louisiana,LA,1994,2,119.65,,
traditional,quarterly,State,Louisiana,LA,1994,3,121.33,,
traditional,quarterly,State,Louisiana,LA,1994,4,120.69,,
traditional,quarterly,State,Louisiana,LA,1995,1,122.68,,
traditional,quarterly,State,Louisiana,LA,1995,2,125.3,,
traditional,quarterly,State,Louisiana,LA,1995,3,127.38,,
traditional,quarterly,State,Louisiana,LA,1995,4,129.42,,
traditional,quarterly,State,Louisiana,LA,1996,1,130.26,,
traditional,quarterly,State,Louisiana,LA,1996,2,132.94,,
traditional,quarterly,State,Louisiana,LA,1996,3,133.69,,
traditional,quarterly,State,Louisiana,LA,1996,4,134.74,,
traditional,quarterly,State,Louisiana,LA,1997,1,136.09,,
traditional,quarterly,State,Louisiana,LA,1997,2,137.48,,
traditional,quarterly,State,Louisiana,LA,1997,3,138.96,,
traditional,quarterly,State,Louisiana,LA,1997,4,139.57,,
traditional,quarterly,State,Louisiana,LA,1998,1,141.11,,
traditional,quarterly,State,Louisiana,LA,1998,2,143.68,,
traditional,quarterly,State,Louisiana,LA,1998,3,145.86,,
traditional,quarterly,State,Louisiana,LA,1998,4,147.58,,
traditional,quarterly,State,Louisiana,LA,1999,1,148.1,,
traditional,quarterly,State,Louisiana,LA,1999,2,150.39,,
traditional,quarterly,State,Louisiana,LA,1999,3,152.19,,
traditional,quarterly,State,Louisiana,LA,1999,4,151.69,,
traditional,quarterly,State,Louisiana,LA,2000,1,154.59,,
traditional,quarterly,State,Louisiana,LA,2000,2,156.9,,
traditional,quarterly,State,Louisiana,LA,2000,3,157.62,,
traditional,quarterly,State,Louisiana,LA,2000,4,157.19,,
traditional,quarterly,State,Louisiana,LA,2001,1,159.24,,
traditional,quarterly,State,Louisiana,LA,2001,2,161.31,,
traditional,quarterly,State,Louisiana,LA,2001,3,163.14,,
traditional,quarterly,State,Louisiana,LA,2001,4,164.29,,
traditional,quarterly,State,Louisiana,LA,2002,1,164.19,,
traditional,quarterly,State,Louisiana,LA,2002,2,167.4,,
traditional,quarterly,State,Louisiana,LA,2002,3,169.21,,
traditional,quarterly,State,Louisiana,LA,2002,4,170.53,,
